P1_10,CODE_GENDER,CNT_FAM_MEMBERS,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,AGE_20,AGE_EMPLOYED_20,counter,P1,P2,state,angle,c_P1_10,c_CODE_GENDER,c_CNT_FAM_MEMBERS,c_NAME_EDUCATION_TYPE,c_NAME_FAMILY_STATUS,c_AGE_20,c_AGE_EMPLOYED_20,a_P1_10,a_CODE_GENDER,a_CNT_FAM_MEMBERS,a_NAME_EDUCATION_TYPE,a_NAME_FAMILY_STATUS,a_AGE_20,a_AGE_EMPLOYED_20,alpha
0,M,1.0,Incomplete higher,Widow,40.0,0.0,1,0.3684590141872385,0.6315409858127615,1.0,2.154690525601271e-05,#55DD55,#a1fc3d,#30123b,#2ab9ed,#a1fc3d,#a1fc3d,#30123b,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Lower secondary,Separated,20.0,0.0,3,0.302956971688156,0.697043028311844,2.0,6.464071576803813e-05,#55DD55,#a1fc3d,#30123b,#a1fc3d,#30123b,#30123b,#30123b,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Lower secondary,Separated,40.0,0.0,2,0.39410956285474524,0.6058904371452547,1.5,4.309381051202542e-05,#55DD55,#a1fc3d,#30123b,#a1fc3d,#30123b,#a1fc3d,#30123b,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Lower secondary,Single / not married,20.0,0.0,18,0.26473488120316535,0.7352651187968346,2.0,0.0003878442946082288,#55DD55,#a1fc3d,#30123b,#a1fc3d,#2ab9ed,#30123b,#30123b,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Lower secondary,Single / not married,20.0,5.0,1,0.3097740318939568,0.6902259681060432,2.0,2.154690525601271e-05,#55DD55,#a1fc3d,#30123b,#a1fc3d,#2ab9ed,#30123b,#4560d6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Lower secondary,Single / not married,40.0,0.0,2,0.3854602150561077,0.6145397849438923,1.5,4.309381051202542e-05,#55DD55,#a1fc3d,#30123b,#a1fc3d,#2ab9ed,#a1fc3d,#30123b,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Lower secondary,Single / not married,40.0,5.0,2,0.29112456646301205,0.708875433536988,1.5,4.309381051202542e-05,#55DD55,#a1fc3d,#30123b,#a1fc3d,#2ab9ed,#a1fc3d,#4560d6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Lower secondary,Single / not married,40.0,10.0,1,0.3936003410096891,0.6063996589903109,1.0,2.154690525601271e-05,#55DD55,#a1fc3d,#30123b,#a1fc3d,#2ab9ed,#a1fc3d,#36a8f9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Lower secondary,Widow,40.0,0.0,1,0.13698230145459034,0.8630176985454097,2.0,2.154690525601271e-05,#55DD55,#a1fc3d,#30123b,#a1fc3d,#a1fc3d,#a1fc3d,#30123b,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Lower secondary,Widow,40.0,25.0,1,0.35269092111152067,0.6473090788884793,1.0,2.154690525601271e-05,#55DD55,#a1fc3d,#30123b,#a1fc3d,#a1fc3d,#a1fc3d,#c5ef33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Separated,20.0,0.0,66,0.30074152996710246,0.6992584700328975,2.0,0.0014220957468968388,#55DD55,#a1fc3d,#30123b,#fb8022,#30123b,#30123b,#30123b,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Separated,20.0,5.0,18,0.3209786386733257,0.6790213613266743,1.5,0.0003878442946082288,#55DD55,#a1fc3d,#30123b,#fb8022,#30123b,#30123b,#4560d6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Separated,20.0,10.0,5,0.30104079061092615,0.6989592093890739,2.0,0.00010773452628006355,#55DD55,#a1fc3d,#30123b,#fb8022,#30123b,#30123b,#36a8f9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Separated,40.0,0.0,89,0.2866706904391031,0.7133293095608969,2.0,0.0019176745677851313,#55DD55,#a1fc3d,#30123b,#fb8022,#30123b,#a1fc3d,#30123b,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Separated,40.0,5.0,30,0.3123063643131165,0.6876936356868835,1.5,0.0006464071576803812,#55DD55,#a1fc3d,#30123b,#fb8022,#30123b,#a1fc3d,#4560d6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Separated,40.0,10.0,7,0.31091637696940444,0.6890836230305956,2.0,0.00015082833679208897,#55DD55,#a1fc3d,#30123b,#fb8022,#30123b,#a1fc3d,#36a8f9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Separated,40.0,15.0,5,0.2627061055849812,0.7372938944150189,2.0,0.00010773452628006355,#55DD55,#a1fc3d,#30123b,#fb8022,#30123b,#a1fc3d,#71fd5f,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Separated,40.0,20.0,5,0.24316411583645556,0.7568358841635444,2.0,0.00010773452628006355,#55DD55,#a1fc3d,#30123b,#fb8022,#30123b,#a1fc3d,#1ae4b6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Separated,60.0,0.0,2,0.2834522390681619,0.716547760931838,1.5,4.309381051202542e-05,#55DD55,#a1fc3d,#30123b,#fb8022,#30123b,#7a0402,#30123b,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Separated,60.0,15.0,1,0.2079512165535723,0.7920487834464277,2.0,2.154690525601271e-05,#55DD55,#a1fc3d,#30123b,#fb8022,#30123b,#7a0402,#71fd5f,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Single / not married,20.0,0.0,855,0.30819011032916,0.69180988967084,2.0,0.018422603993890868,#55DD55,#a1fc3d,#30123b,#fb8022,#2ab9ed,#30123b,#30123b,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Single / not married,20.0,5.0,107,0.31369532345675316,0.6863046765432469,1.0,0.0023055188623933597,#55DD55,#a1fc3d,#30123b,#fb8022,#2ab9ed,#30123b,#4560d6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Single / not married,20.0,10.0,30,0.3491423254665295,0.6508576745334705,1.0,0.0006464071576803812,#55DD55,#a1fc3d,#30123b,#fb8022,#2ab9ed,#30123b,#36a8f9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Single / not married,20.0,15.0,4,0.38963526038741736,0.6103647396125826,1.0,8.618762102405084e-05,#55DD55,#a1fc3d,#30123b,#fb8022,#2ab9ed,#30123b,#71fd5f,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Single / not married,40.0,0.0,195,0.2914230172705479,0.7085769827294521,2.0,0.004201646524922479,#55DD55,#a1fc3d,#30123b,#fb8022,#2ab9ed,#a1fc3d,#30123b,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Single / not married,40.0,5.0,56,0.3191562445775716,0.6808437554224284,2.0,0.0012066266943367117,#55DD55,#a1fc3d,#30123b,#fb8022,#2ab9ed,#a1fc3d,#4560d6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Single / not married,40.0,10.0,12,0.3147578173059156,0.6852421826940844,1.0,0.00025856286307215253,#55DD55,#a1fc3d,#30123b,#fb8022,#2ab9ed,#a1fc3d,#36a8f9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Single / not married,40.0,15.0,7,0.4090852127205755,0.5909147872794245,1.0,0.00015082833679208897,#55DD55,#a1fc3d,#30123b,#fb8022,#2ab9ed,#a1fc3d,#71fd5f,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Single / not married,40.0,20.0,3,0.2998205240845552,0.7001794759154448,2.0,6.464071576803813e-05,#55DD55,#a1fc3d,#30123b,#fb8022,#2ab9ed,#a1fc3d,#1ae4b6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Single / not married,40.0,25.0,4,0.32383698768923497,0.676163012310765,1.5,8.618762102405084e-05,#55DD55,#a1fc3d,#30123b,#fb8022,#2ab9ed,#a1fc3d,#c5ef33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Single / not married,60.0,0.0,1,0.3193784558567361,0.6806215441432639,2.0,2.154690525601271e-05,#55DD55,#a1fc3d,#30123b,#fb8022,#2ab9ed,#7a0402,#30123b,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Single / not married,60.0,5.0,2,0.21251907706078793,0.7874809229392121,2.0,4.309381051202542e-05,#55DD55,#a1fc3d,#30123b,#fb8022,#2ab9ed,#7a0402,#4560d6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Single / not married,60.0,15.0,1,0.346229444865218,0.653770555134782,1.0,2.154690525601271e-05,#55DD55,#a1fc3d,#30123b,#fb8022,#2ab9ed,#7a0402,#71fd5f,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Widow,40.0,0.0,15,0.3186634412853841,0.6813365587146158,2.0,0.0003232035788401906,#55DD55,#a1fc3d,#30123b,#fb8022,#a1fc3d,#a1fc3d,#30123b,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Widow,40.0,5.0,6,0.301452904654256,0.6985470953457439,1.5,0.00012928143153607627,#55DD55,#a1fc3d,#30123b,#fb8022,#a1fc3d,#a1fc3d,#4560d6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Widow,40.0,10.0,3,0.38269530263367607,0.617304697366324,1.0,6.464071576803813e-05,#55DD55,#a1fc3d,#30123b,#fb8022,#a1fc3d,#a1fc3d,#36a8f9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Widow,40.0,25.0,1,0.22729978093178327,0.7727002190682167,2.0,2.154690525601271e-05,#55DD55,#a1fc3d,#30123b,#fb8022,#a1fc3d,#a1fc3d,#c5ef33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Widow,40.0,30.0,1,0.33716032216871983,0.6628396778312802,1.0,2.154690525601271e-05,#55DD55,#a1fc3d,#30123b,#fb8022,#a1fc3d,#a1fc3d,#f9ba38,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Widow,40.0,35.0,1,0.4671842635736375,0.5328157364263625,1.0,2.154690525601271e-05,#55DD55,#a1fc3d,#30123b,#fb8022,#a1fc3d,#a1fc3d,#f66b18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Widow,60.0,5.0,1,0.42296171990992204,0.577038280090078,1.0,2.154690525601271e-05,#55DD55,#a1fc3d,#30123b,#fb8022,#a1fc3d,#7a0402,#4560d6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,1.0,Secondary / secondary special,Widow,60.0,15.0,1,0.37589207114864653,0.6241079288513535,1.0,2.154690525601271e-05,#55DD55,#a1fc3d,#30123b,#fb8022,#a1fc3d,#7a0402,#71fd5f,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,M,2.0,Higher education,Civil marriage,20.0,0.0,30,0.25114989093028167,0.7488501090697183,2.0,0.0006464071576803812,#55DD55,#a1fc3d,#3f3d9c,#30123b,#7a0402,#30123b,#30123b,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Higher education,Civil marriage,20.0,5.0,8,0.29080826515771085,0.7091917348422891,1.5,0.00017237524204810167,#55DD55,#a1fc3d,#3f3d9c,#30123b,#7a0402,#30123b,#4560d6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Higher education,Civil marriage,20.0,10.0,1,0.16971571234168248,0.8302842876583175,2.0,2.154690525601271e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#7a0402,#30123b,#36a8f9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Higher education,Civil marriage,40.0,0.0,27,0.27458955399977186,0.7254104460002281,2.0,0.0005817664419123431,#55DD55,#a1fc3d,#3f3d9c,#30123b,#7a0402,#a1fc3d,#30123b,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Higher education,Civil marriage,40.0,5.0,2,0.3861775836171579,0.6138224163828421,1.0,4.309381051202542e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#7a0402,#a1fc3d,#4560d6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Higher education,Civil marriage,40.0,10.0,1,0.2745114079283528,0.7254885920716472,2.0,2.154690525601271e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#7a0402,#a1fc3d,#36a8f9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Higher education,Civil marriage,40.0,20.0,1,0.25951707432394466,0.7404829256760553,2.0,2.154690525601271e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#7a0402,#a1fc3d,#1ae4b6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Higher education,Married,20.0,0.0,136,0.323211371735043,0.676788628264957,2.0,0.0029303791148177286,#55DD55,#a1fc3d,#3f3d9c,#30123b,#fb8022,#30123b,#30123b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Married,20.0,5.0,30,0.3489791522759929,0.651020847724007,1.0,0.0006464071576803812,#55DD55,#a1fc3d,#3f3d9c,#30123b,#fb8022,#30123b,#4560d6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Married,20.0,10.0,10,0.30858125287145327,0.6914187471285468,2.0,0.0002154690525601271,#55DD55,#a1fc3d,#3f3d9c,#30123b,#fb8022,#30123b,#36a8f9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Married,40.0,0.0,120,0.3219181170359112,0.6780818829640887,1.5,0.002585628630721525,#55DD55,#a1fc3d,#3f3d9c,#30123b,#fb8022,#a1fc3d,#30123b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Married,40.0,5.0,43,0.3185334762635384,0.6814665237364615,2.0,0.0009265169260085465,#55DD55,#a1fc3d,#3f3d9c,#30123b,#fb8022,#a1fc3d,#4560d6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Married,40.0,10.0,15,0.34277158127599344,0.6572284187240065,2.0,0.0003232035788401906,#55DD55,#a1fc3d,#3f3d9c,#30123b,#fb8022,#a1fc3d,#36a8f9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Married,40.0,15.0,9,0.28305428841754693,0.716945711582453,2.0,0.0001939221473041144,#55DD55,#a1fc3d,#3f3d9c,#30123b,#fb8022,#a1fc3d,#71fd5f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Married,40.0,20.0,5,0.3080020814968658,0.6919979185031342,2.0,0.00010773452628006355,#55DD55,#a1fc3d,#3f3d9c,#30123b,#fb8022,#a1fc3d,#1ae4b6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Married,40.0,25.0,2,0.3555322299172639,0.6444677700827361,1.5,4.309381051202542e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#fb8022,#a1fc3d,#c5ef33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Married,40.0,30.0,2,0.35192252379780536,0.6480774762021946,1.5,4.309381051202542e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#fb8022,#a1fc3d,#f9ba38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Married,60.0,0.0,3,0.16849615108848737,0.8315038489115126,2.0,6.464071576803813e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#fb8022,#7a0402,#30123b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Married,60.0,5.0,2,0.2965288464306039,0.703471153569396,1.5,4.309381051202542e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#fb8022,#7a0402,#4560d6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Married,60.0,10.0,2,0.391517163463535,0.608482836536465,1.0,4.309381051202542e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#fb8022,#7a0402,#36a8f9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Married,60.0,15.0,1,0.32437938973155966,0.6756206102684403,2.0,2.154690525601271e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#fb8022,#7a0402,#71fd5f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Married,60.0,30.0,1,0.33718396342747037,0.6628160365725296,1.0,2.154690525601271e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#fb8022,#7a0402,#f9ba38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Separated,20.0,0.0,11,0.24814660295766225,0.7518533970423378,2.0,0.00023701595781613978,#55DD55,#a1fc3d,#3f3d9c,#30123b,#30123b,#30123b,#30123b,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Higher education,Separated,20.0,5.0,3,0.3355666109875923,0.6644333890124078,1.0,6.464071576803813e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#30123b,#30123b,#4560d6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Higher education,Separated,20.0,10.0,1,0.40069202035297946,0.5993079796470205,1.0,2.154690525601271e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#30123b,#30123b,#36a8f9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Higher education,Separated,40.0,0.0,3,0.3038207119047699,0.6961792880952301,2.0,6.464071576803813e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#30123b,#a1fc3d,#30123b,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Higher education,Separated,40.0,5.0,1,0.45822019175221085,0.5417798082477892,1.0,2.154690525601271e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#30123b,#a1fc3d,#4560d6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Higher education,Separated,40.0,10.0,2,0.4072456082317447,0.5927543917682553,1.0,4.309381051202542e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#30123b,#a1fc3d,#36a8f9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Higher education,Single / not married,20.0,0.0,10,0.3046222754128597,0.6953777245871403,2.0,0.0002154690525601271,#55DD55,#a1fc3d,#3f3d9c,#30123b,#2ab9ed,#30123b,#30123b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Single / not married,20.0,5.0,2,0.233999003126117,0.766000996873883,1.5,4.309381051202542e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#2ab9ed,#30123b,#4560d6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Single / not married,20.0,10.0,2,0.3728045228465518,0.6271954771534483,1.0,4.309381051202542e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#2ab9ed,#30123b,#36a8f9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Single / not married,40.0,0.0,3,0.3344420438467696,0.6655579561532304,2.0,6.464071576803813e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#2ab9ed,#a1fc3d,#30123b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Single / not married,40.0,15.0,1,0.3561279358305225,0.6438720641694775,1.0,2.154690525601271e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#2ab9ed,#a1fc3d,#71fd5f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Single / not married,60.0,5.0,1,0.4844459220065739,0.5155540779934261,1.0,2.154690525601271e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#2ab9ed,#7a0402,#4560d6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Widow,20.0,0.0,1,0.18723218986895307,0.8127678101310469,2.0,2.154690525601271e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#a1fc3d,#30123b,#30123b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Higher education,Widow,40.0,0.0,1,0.43964612758510035,0.5603538724148996,1.0,2.154690525601271e-05,#55DD55,#a1fc3d,#3f3d9c,#30123b,#a1fc3d,#a1fc3d,#30123b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Incomplete higher,Civil marriage,20.0,0.0,17,0.2979550896060771,0.7020449103939229,2.0,0.00036629738935221607,#55DD55,#a1fc3d,#3f3d9c,#2ab9ed,#7a0402,#30123b,#30123b,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Incomplete higher,Civil marriage,20.0,5.0,4,0.3311566487453953,0.6688433512546047,1.5,8.618762102405084e-05,#55DD55,#a1fc3d,#3f3d9c,#2ab9ed,#7a0402,#30123b,#4560d6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Incomplete higher,Civil marriage,20.0,10.0,1,0.3693920141651035,0.6306079858348965,1.0,2.154690525601271e-05,#55DD55,#a1fc3d,#3f3d9c,#2ab9ed,#7a0402,#30123b,#36a8f9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Incomplete higher,Civil marriage,40.0,0.0,3,0.3090304742929942,0.6909695257070059,1.0,6.464071576803813e-05,#55DD55,#a1fc3d,#3f3d9c,#2ab9ed,#7a0402,#a1fc3d,#30123b,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Incomplete higher,Married,20.0,0.0,32,0.2888899945405786,0.7111100054594214,2.0,0.0006895009681924067,#55DD55,#a1fc3d,#3f3d9c,#2ab9ed,#fb8022,#30123b,#30123b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Incomplete higher,Married,20.0,5.0,11,0.24569084865535454,0.7543091513446455,2.0,0.00023701595781613978,#55DD55,#a1fc3d,#3f3d9c,#2ab9ed,#fb8022,#30123b,#4560d6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Incomplete higher,Married,20.0,10.0,2,0.4012566309708123,0.5987433690291877,1.0,4.309381051202542e-05,#55DD55,#a1fc3d,#3f3d9c,#2ab9ed,#fb8022,#30123b,#36a8f9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Incomplete higher,Married,40.0,0.0,18,0.2924045882584591,0.707595411741541,2.0,0.0003878442946082288,#55DD55,#a1fc3d,#3f3d9c,#2ab9ed,#fb8022,#a1fc3d,#30123b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Incomplete higher,Married,40.0,5.0,8,0.30959742951130736,0.6904025704886927,1.0,0.00017237524204810167,#55DD55,#a1fc3d,#3f3d9c,#2ab9ed,#fb8022,#a1fc3d,#4560d6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Incomplete higher,Married,40.0,10.0,4,0.3219137273108965,0.6780862726891035,1.5,8.618762102405084e-05,#55DD55,#a1fc3d,#3f3d9c,#2ab9ed,#fb8022,#a1fc3d,#36a8f9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Incomplete higher,Married,40.0,15.0,1,0.07819651694003948,0.9218034830599605,2.0,2.154690525601271e-05,#55DD55,#a1fc3d,#3f3d9c,#2ab9ed,#fb8022,#a1fc3d,#71fd5f,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Incomplete higher,Married,60.0,0.0,1,0.35497963371007324,0.6450203662899268,1.0,2.154690525601271e-05,#55DD55,#a1fc3d,#3f3d9c,#2ab9ed,#fb8022,#7a0402,#30123b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Incomplete higher,Separated,20.0,0.0,5,0.2839048480764868,0.7160951519235133,1.0,0.00010773452628006355,#55DD55,#a1fc3d,#3f3d9c,#2ab9ed,#30123b,#30123b,#30123b,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Incomplete higher,Separated,40.0,0.0,2,0.3196047488208286,0.6803952511791713,1.5,4.309381051202542e-05,#55DD55,#a1fc3d,#3f3d9c,#2ab9ed,#30123b,#a1fc3d,#30123b,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Incomplete higher,Single / not married,20.0,0.0,4,0.29755383835344473,0.7024461616465553,1.5,8.618762102405084e-05,#55DD55,#a1fc3d,#3f3d9c,#2ab9ed,#2ab9ed,#30123b,#30123b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,M,2.0,Lower secondary,Civil marriage,20.0,0.0,5,0.3467036441488758,0.6532963558511242,1.0,0.00010773452628006355,#55DD55,#a1fc3d,#3f3d9c,#a1fc3d,#7a0402,#30123b,#30123b,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Lower secondary,Civil marriage,20.0,5.0,1,0.43663592090047254,0.5633640790995275,1.0,2.154690525601271e-05,#55DD55,#a1fc3d,#3f3d9c,#a1fc3d,#7a0402,#30123b,#4560d6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Lower secondary,Civil marriage,20.0,10.0,2,0.3298114138850086,0.6701885861149914,1.5,4.309381051202542e-05,#55DD55,#a1fc3d,#3f3d9c,#a1fc3d,#7a0402,#30123b,#36a8f9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Lower secondary,Civil marriage,40.0,0.0,3,0.24024827911608312,0.759751720883917,2.0,6.464071576803813e-05,#55DD55,#a1fc3d,#3f3d9c,#a1fc3d,#7a0402,#a1fc3d,#30123b,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,M,2.0,Lower secondary,Civil marriage,40.0,5.0,1,0.3273460979016487,0.6726539020983513,2.0,2.154690525601271e-05,#55DD55,#a1fc3d,#3f3d9c,#a1fc3d,#7a0402,#a1fc3d,#4560d6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
